3.51	0.236003	-0.0570968	0.293072	0.01
3.52	0.236152	-0.0565975	0.293025	0.01
3.53	0.2363	-0.0560981	0.292978	0.01
3.54	0.236446	-0.0555983	0.292931	0.01
3.55	0.236591	-0.0550984	0.292885	0.01
3.56	0.236735	-0.0545983	0.29284	0.01
3.57	0.236877	-0.0540979	0.292796	0.01
3.58	0.237018	-0.0535973	0.292752	0.01
3.59	0.237157	-0.0530965	0.292708	0.01
3.6	0.237295	-0.0525955	0.292666	0.01
3.61	0.237432	-0.0520943	0.292624	0.01
3.62	0.237567	-0.0515928	0.292583	0.01
3.63	0.237701	-0.0510912	0.292542	0.01
3.64	0.237834	-0.0505893	0.292502	0.01
3.65	0.237965	-0.0500873	0.292463	0.01
3.66	0.238095	-0.049585	0.292425	0.01
3.67	0.238224	-0.0490826	0.292387	0.01
3.68	0.238351	-0.0485799	0.29235	0.01
3.69	0.238477	-0.0480771	0.292313	0.01
3.7	0.238601	-0.047574	0.292277	0.01
3.71	0.238724	-0.0470708	0.292242	0.01
3.72	0.238846	-0.0465673	0.292208	0.01
3.73	0.238967	-0.0460637	0.292174	0.01
3.74	0.239086	-0.0455599	0.292141	0.01
3.75	0.239203	-0.0450559	0.292108	0.01
3.76	0.23932	-0.0445517	0.292077	0.01
3.77	0.239435	-0.0440473	0.292046	0.01
3.78	0.239548	-0.0435428	0.292015	0.01
3.79	0.239661	-0.043038	0.291986	0.01
3.8	0.239772	-0.0425331	0.291957	0.01
3.81	0.239881	-0.042028	0.291928	0.01
3.82	0.239989	-0.0415227	0.291901	0.01
3.83	0.240096	-0.0410173	0.291874	0.01
3.84	0.240202	-0.0405117	0.291848	0.01
3.85	0.240306	-0.0400059	0.291822	0.01
3.86	0.240408	-0.0394999	0.291798	0.01
3.87	0.24051	-0.0389938	0.291773	0.01
3.88	0.24061	-0.0384875	0.29175	0.01
3.89	0.240708	-0.0379811	0.291727	0.01
3.9	0.240806	-0.0374745	0.291705	0.01
3.91	0.240902	-0.0369677	0.291684	0.01
3.92	0.240996	-0.0364607	0.291664	0.01
3.93	0.24109	-0.0359537	0.291644	0.01
3.94	0.241181	-0.0354464	0.291625	0.01
3.95	0.241272	-0.034939	0.291606	0.01
3.96	0.241361	-0.0344314	0.291588	0.01
3.97	0.241449	-0.0339237	0.291571	0.01
3.98	0.241535	-0.0334159	0.291555	0.01
3.99	0.24162	-0.0329079	0.291539	0.01
4	0.241704	-0.0323997	0.291525	0.01
4.01	0.241786	-0.0318914	0.29151	0.01
4.02	0.241867	-0.031383	0.291497	0.01
4.03	0.241947	-0.0308744	0.291484	0.01
4.04	0.242025	-0.0303657	0.291472	0.01
4.05	0.242102	-0.0298568	0.291461	0.01
4.06	0.242178	-0.0293478	0.29145	0.01
4.07	0.242252	-0.0288387	0.29144	0.01
4.08	0.242325	-0.0283294	0.291431	0.01
4.09	0.242396	-0.02782	0.291423	0.01
4.1	0.242467	-0.0273105	0.291415	0.01
4.11	0.242535	-0.0268008	0.291408	0.01
